lista,proveedor,codigo,codigo_padded,producto,tipo,familia_codigo,familia,subfamilia_codigo,barras,uc,uv
TODOS,0000000488 - POS TODOS,3895,0000003895,TEQ DON JULIO 1942,KIT,0062,TEQUILAS Y MEZCALES,,9900389500003,PZ,PZ
TODOS,0000000488 - POS TODOS,3896,0000003896,TEQ DON JULIO 1942 COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900389600000,PZ,PZ
TODOS,0000000488 - POS TODOS,3897,0000003897,TEQ DON JULIO 70 CRISTALINO AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900389700007,PZ,PZ
TODOS,0000000488 - POS TODOS,3898,0000003898,TEQ DON JULIO 70 CRISTALINO AÑEJO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900389800004,PZ,PZ
TODOS,0000000488 - POS TODOS,3899,0000003899,TEQ DON JULIO AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900389900001,PZ,PZ
TODOS,0000000488 - POS TODOS,3900,0000003900,TEQ DON JULIO BLANCO,KIT,0062,TEQUILAS Y MEZCALES,,9900390000004,PZ,PZ
TODOS,0000000488 - POS TODOS,4836,0000004836,TEQ DON JULIO BLANCO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900483600005,PZ,PZ
TODOS,0000000488 - POS TODOS,3901,0000003901,TEQ DON JULIO REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900390100001,PZ,PZ
TODOS,0000000488 - POS TODOS,4621,0000004621,TEQ DON JULIO REPOSADO CLARO,KIT,0062,TEQUILAS Y MEZCALES,,9900462100007,PZ,PZ
TODOS,0000000488 - POS TODOS,4837,0000004837,TEQ DON JULIO REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900483700002,PZ,PZ
TODOS,0000000488 - POS TODOS,8125,0000008125,TEQ DON RAMON PLATA PLATINIUM COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900812500006,PZ,PZ
TODOS,0000000488 - POS TODOS,3902,0000003902,TEQ G. CENTENARIO LEYENDA,KIT,0062,TEQUILAS Y MEZCALES,,9900390200008,PZ,PZ
TODOS,0000000488 - POS TODOS,3903,0000003903,TEQ G. CENTENARIO LEYENDA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900390300005,PZ,PZ
TODOS,0000000488 - POS TODOS,3893,0000003893,TEQ G. CENTENARIO REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900389300009,PZ,PZ
TODOS,0000000488 - POS TODOS,3894,0000003894,TEQ G. CENTENARIO REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900389400006,PZ,PZ
TODOS,0000000488 - POS TODOS,3906,0000003906,TEQ HERRADURA AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900390600006,PZ,PZ
TODOS,0000000488 - POS TODOS,3907,0000003907,TEQ HERRADURA AÑEJO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900390700003,PZ,PZ
TODOS,0000000488 - POS TODOS,3934,0000003934,TEQ HERRADURA BLANCO,KIT,0062,TEQUILAS Y MEZCALES,,9900393400009,PZ,PZ
TODOS,0000000488 - POS TODOS,3935,0000003935,TEQ HERRADURA BLANCO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900393500006,PZ,PZ
TODOS,0000000488 - POS TODOS,1526,0000001526,TEQ HERRADURA PLATA,KIT,0062,TEQUILAS Y MEZCALES,,9900152800002,PZ,PZ
TODOS,0000000488 - POS TODOS,1527,0000001527,TEQ HERRADURA REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900152900009,PZ,PZ
TODOS,0000000488 - POS TODOS,4799,0000004799,TEQ HERRADURA REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900479900003,PZ,PZ
TODOS,0000000488 - POS TODOS,3926,0000003926,TEQ HERRADURA ULTRA AÑEJO CRISTALINO,KIT,0062,TEQUILAS Y MEZCALES,,9900392600004,PZ,PZ
TODOS,0000000488 - POS TODOS,3927,0000003927,TEQ HERRADURA ULTRA AÑEJO CRISTALINO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900392700001,PZ,PZ
TODOS,0000000488 - POS TODOS,3936,0000003936,TEQ J CUERVO RSVA. DE LA FAMILIA EXTRA AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900393600003,PZ,PZ
TODOS,0000000488 - POS TODOS,3937,0000003937,TEQ J CUERVO RSVA. DE LA FAMILIA EXTRA AÑEJO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900393700000,PZ,PZ
TODOS,0000000488 - POS TODOS,4541,0000004541,TEQ J CUERVO RSVA. DE LA FAMILIA PLATINO,KIT,0062,TEQUILAS Y MEZCALES,,9900454100008,PZ,PZ
TODOS,0000000488 - POS TODOS,4542,0000004542,TEQ J CUERVO RSVA. DE LA FAMILIA PLATINO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900454200005,PZ,PZ
TODOS,0000000488 - POS TODOS,3932,0000003932,TEQ J CUERVO RSVA. DE LA FAMILIA REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900393200005,PZ,PZ
TODOS,0000000488 - POS TODOS,3933,0000003933,TEQ J CUERVO RSVA. DE LA FAMILIA REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900393300002,PZ,PZ
TODOS,0000000488 - POS TODOS,3938,0000003938,TEQ J CUERVO TRADICIONAL PLATA,KIT,0062,TEQUILAS Y MEZCALES,,9900393800007,PZ,PZ
TODOS,0000000488 - POS TODOS,1023,0000001023,TEQ J CUERVO TRADICIONAL PLATA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900102500006,PZ,PZ
TODOS,0000000488 - POS TODOS,4630,0000004630,TEQ J CUERVO TRADICIONAL REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900463000009,PZ,PZ
TODOS,0000000488 - POS TODOS,3911,0000003911,TEQ MAESTRO DOBEL 50 CRISTALINO,KIT,0062,TEQUILAS Y MEZCALES,,9900391100000,PZ,PZ
TODOS,0000000488 - POS TODOS,3923,0000003923,TEQ MAESTRO DOBEL AÑEJO,KIT,0062,TEQUILAS Y MEZCALES,,9900392300003,PZ,PZ
TODOS,0000000488 - POS TODOS,3913,0000003913,TEQ MAESTRO DOBEL BLANCO,KIT,0062,TEQUILAS Y MEZCALES,,9900391300004,PZ,PZ
TODOS,0000000488 - POS TODOS,784,0000000784,TEQ MAESTRO DOBEL BLANCO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900078400003,PZ,PZ
TODOS,0000000488 - POS TODOS,3917,0000003917,TEQ MAESTRO DOBEL DIAMANTE,KIT,0062,TEQUILAS Y MEZCALES,,9900391700002,PZ,PZ
TODOS,0000000488 - POS TODOS,3918,0000003918,TEQ MAESTRO DOBEL DIAMANTE COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900391800009,PZ,PZ
TODOS,0000000488 - POS TODOS,3908,0000003908,TEQ MAESTRO DOBEL REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900390800000,PZ,PZ
TODOS,0000000488 - POS TODOS,1054,0000001054,TEQ MAESTRO DOBEL REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900105600000,PZ,PZ
TODOS,0000000488 - POS TODOS,4555,0000004555,TEQ SAUZA 3 GENERACIONES REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900455500005,PZ,PZ
TODOS,0000000488 - POS TODOS,4556,0000004556,TEQ SAUZA 3 GENERACIONES REPOSADO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900455600002,PZ,PZ
TODOS,0000000488 - POS TODOS,4557,0000004557,TEQ SAUZA HORNITOS REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900455700009,PZ,PZ
TODOS,0000000488 - POS TODOS,6854,0000006854,TEQ SIETE LEGUAS BLANCO,KIT,0062,TEQUILAS Y MEZCALES,,9900685400007,PZ,PZ
TODOS,0000000488 - POS TODOS,437,0000000437,GIN BEEFEATER,KIT,0063,VODKAS Y GINEBRAS,,9900043700008,PZ,PZ
TODOS,0000000488 - POS TODOS,1115,0000001115,GIN BEEFEATER COPA,KIT,0063,VODKAS Y GINEBRAS,,9900111700008,PZ,PZ
TODOS,0000000488 - POS TODOS,1114,0000001114,GIN BOMBAY SAPHIRE COPA,KIT,0063,VODKAS Y GINEBRAS,,9900111600001,PZ,PZ
TODOS,0000000488 - POS TODOS,436,0000000436,GIN BOMBAY SAPPHIRE,KIT,0063,VODKAS Y GINEBRAS,,9900043600001,PZ,PZ
TODOS,0000000488 - POS TODOS,3828,0000003828,GIN BOODLES LONDON,KIT,0063,VODKAS Y GINEBRAS,,9900382800001,PZ,PZ
TODOS,0000000488 - POS TODOS,8207,0000008207,GIN CONDESA CLASICA,KIT,0063,VODKAS Y GINEBRAS,,9900820700009,PZ,PZ
TODOS,0000000488 - POS TODOS,8208,0000008208,GIN CONDESA CLASICA COPA,KIT,0063,VODKAS Y GINEBRAS,,9900820800006,PZ,PZ
TODOS,0000000488 - POS TODOS,8210,0000008210,GIN CONDESA PRICKLY PEAR,KIT,0063,VODKAS Y GINEBRAS,,9900821000009,PZ,PZ
TODOS,0000000488 - POS TODOS,8211,0000008211,GIN CONDESA PRICKLY PEAR COPA,KIT,0063,VODKAS Y GINEBRAS,,9900821100006,PZ,PZ
TODOS,0000000488 - POS TODOS,438,0000000438,GIN HENDRICKS,KIT,0063,VODKAS Y GINEBRAS,,9900043800005,PZ,PZ
TODOS,0000000488 - POS TODOS,768,0000000768,GIN HENDRICKS COPA,KIT,0063,VODKAS Y GINEBRAS,,9900076800003,PZ,PZ
TODOS,0000000488 - POS TODOS,3832,0000003832,GIN LONDON ONE,KIT,0063,VODKAS Y GINEBRAS,,9900383200008,PZ,PZ
TODOS,0000000488 - POS TODOS,3833,0000003833,GIN LONDON ONE COPA,KIT,0063,VODKAS Y GINEBRAS,,9900383300005,PZ,PZ
TODOS,0000000488 - POS TODOS,3835,0000003835,GIN MARTIN MILLERS,KIT,0063,VODKAS Y GINEBRAS,,9900383500009,PZ,PZ
TODOS,0000000488 - POS TODOS,3836,0000003836,GIN MARTIN MILLERS COPA,KIT,0063,VODKAS Y GINEBRAS,,9900383600006,PZ,PZ
TODOS,0000000488 - POS TODOS,3837,0000003837,GIN MONKEY 47,KIT,0063,VODKAS Y GINEBRAS,,9900383700003,PZ,PZ
TODOS,0000000488 - POS TODOS,3838,0000003838,GIN MONKEY 47 COPA,KIT,0063,VODKAS Y GINEBRAS,,9900383800000,PZ,PZ
TODOS,0000000488 - POS TODOS,1022,0000001022,GIN TANQUERAY LONDON DRY,KIT,0063,VODKAS Y GINEBRAS,,9900102400009,PZ,PZ
TODOS,0000000488 - POS TODOS,1116,0000001116,GIN TANQUERAY LONDON DRY COPA,KIT,0063,VODKAS Y GINEBRAS,,9900111800005,PZ,PZ
TODOS,0000000488 - POS TODOS,460,0000000460,VOD ABSOLUT AZUL,KIT,0063,VODKAS Y GINEBRAS,,9900046000006,PZ,PZ
TODOS,0000000488 - POS TODOS,779,0000000779,VOD ABSOLUT AZUL COPA,KIT,0063,VODKAS Y GINEBRAS,,9900077900009,PZ,PZ
TODOS,0000000488 - POS TODOS,3843,0000003843,VOD BELVEDERE,KIT,0063,VODKAS Y GINEBRAS,,9900384300004,PZ,PZ
TODOS,0000000488 - POS TODOS,3844,0000003844,VOD BELVEDERE COPA,KIT,0063,VODKAS Y GINEBRAS,,9900384400001,PZ,PZ
TODOS,0000000488 - POS TODOS,3847,0000003847,VOD GREY GOOSE,KIT,0063,VODKAS Y GINEBRAS,,9900384700002,PZ,PZ
TODOS,0000000488 - POS TODOS,4804,0000004804,VOD GREY GOOSE COPA,KIT,0063,VODKAS Y GINEBRAS,,9900480400004,PZ,PZ
TODOS,0000000488 - POS TODOS,3848,0000003848,VOD KETEL ONE ORIGINAL,KIT,0063,VODKAS Y GINEBRAS,,9900384800009,PZ,PZ
TODOS,0000000488 - POS TODOS,3849,0000003849,VOD KETEL ONE ORIGINAL COPA,KIT,0063,VODKAS Y GINEBRAS,,9900384900006,PZ,PZ
TODOS,0000000488 - POS TODOS,3850,0000003850,VOD SMIRNOFF 750 ML,KIT,0063,VODKAS Y GINEBRAS,,9900385000002,PZ,PZ
TODOS,0000000488 - POS TODOS,4805,0000004805,VOD SMIRNOFF COPA,KIT,0063,VODKAS Y GINEBRAS,,9900480500001,PZ,PZ
TODOS,0000000488 - POS TODOS,3851,0000003851,VOD STOLICHNAYA,KIT,0063,VODKAS Y GINEBRAS,,9900385100009,PZ,PZ
TODOS,0000000488 - POS TODOS,4803,0000004803,VOD STOLICHNAYA COPA,KIT,0063,VODKAS Y GINEBRAS,,9900480300007,PZ,PZ
TODOS,0000000488 - POS TODOS,3852,0000003852,VOD STOLICHNAYA ELITE,KIT,0063,VODKAS Y GINEBRAS,,9900385200006,PZ,PZ
TODOS,0000000488 - POS TODOS,808,0000000808,VOD TITOS COPA,KIT,0063,VODKAS Y GINEBRAS,,9900080800006,PZ,PZ
TODOS,0000000488 - POS TODOS,10026,0000010026,COWBOY ORIGEN PZ,KIT,0064,PIEZAS,,9901002600001,PZ,PZ
TODOS,0000000488 - POS TODOS,4674,0000004674,FARMER ROAST PZ,KIT,0064,PIEZAS,,9900467400003,PZ,PZ
TODOS,0000000488 - POS TODOS,10027,0000010027,PORTER HOUSE ORIGEN PZ,KIT,0064,PIEZAS,,9901002700008,PZ,PZ
TODOS,0000000488 - POS TODOS,10025,0000010025,TOMAHAWK ORIGEN PZ,KIT,0064,PIEZAS,,9901002500004,PZ,PZ
TODOS,0000000488 - POS TODOS,4770,0000004770,TOMAHAWK PZ,KIT,0064,PIEZAS,,9900477000002,PZ,PZ
TODOS,0000000488 - POS TODOS,9048,0000009048,CAVA RENOVACION ANUAL,SERVICIO,0066,CAVAS,,9900904800007,PZ,PZ
TODOS,0000000488 - POS TODOS,8099,0000008099,CAVA SUSCRIPCION ANUAL,SERVICIO,0066,CAVAS,,9900809900000,PZ,PZ
TODOS,0000000488 - POS TODOS,8103,0000008103,CUCHILLO PERSONALIZADO,SERVICIO,0066,CAVAS,,9900810300004,PZ,PZ
TODOS,0000000488 - POS TODOS,6395,0000006395,VELA DE VENGALA,KIT,0067,AMENIDADES,,9900639500005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4764,0000004764,TACOS DE FILETE C. TUETANO (4),KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900476400001,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3653,0000003653,LI CHINCHON SECO,KIT,0008,LICORES Y DIGESTIVOS,,9900365300009,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4459,0000004459,LI CHINCHON SECO COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900445900006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3631,0000003631,LI FERNET BRANCA DE HIERBAS,KIT,0008,LICORES Y DIGESTIVOS,,9900363100007,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3632,0000003632,LI FERNET BRANCA DE HIERBAS COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900363200004,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3635,0000003635,LI JAGERMEISTER,KIT,0008,LICORES Y DIGESTIVOS,,9900363500005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4485,0000004485,LI KAHLUA,KIT,0008,LICORES Y DIGESTIVOS,,9900448500005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3637,0000003637,LI LIMONCELLO DI CAPRI,KIT,0008,LICORES Y DIGESTIVOS,,9900363700009,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3638,0000003638,LI LIMONCELLO DI CAPRI COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900363800006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3641,0000003641,LI MARTINI ROSSI EXTRA SECO,KIT,0008,LICORES Y DIGESTIVOS,,9900364100006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3643,0000003643,LI MARTINI ROSSI ROJO,KIT,0008,LICORES Y DIGESTIVOS,,9900364300000,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3670,0000003670,LI MELON MIDORI,KIT,0008,LICORES Y DIGESTIVOS,,9900367000006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3671,0000003671,LI MELON MIDORI COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900367100003,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3676,0000003676,LI OPORTO ROYAL 20 AÑOS,KIT,0008,LICORES Y DIGESTIVOS,,9900367600008,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3677,0000003677,LI OPORTO ROYAL 20 AÑOS COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900367700005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4797,0000004797,COG HENNESSY VS COPA,KIT,0058,CHAMPAGNES Y COGNACS,,9900479700009,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4796,0000004796,BRA CARDENAL DE MENDOZA COPA,KIT,0059,RONES Y BRANDYS,,9900479600002,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3968,0000003968,BRA FUNDADOR COPA,KIT,0059,RONES Y BRANDYS,,9900396800004,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3970,0000003970,BRA TERRY CENTENARIO COPA,KIT,0059,RONES Y BRANDYS,,9900397000007,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3974,0000003974,RON APPLETON BLANCO COPA,KIT,0059,RONES Y BRANDYS,,9900397400005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3976,0000003976,RON APPLETON ESPECIAL COPA,KIT,0059,RONES Y BRANDYS,,9900397600009,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3993,0000003993,RON FLOR DE CAÑA 04 AÑOS BLANCO COPA,KIT,0059,RONES Y BRANDYS,,9900399300006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3788,0000003788,SMALT GLENMORANGIE NECTAR DOR,KIT,0060,SMALTS,,9900378800008,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3789,0000003789,SMALT GLENMORANGIE NECTAR DOR COPA,KIT,0060,SMALTS,,9900378900005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3796,0000003796,SMALT HIGHLAND PARK 12 AÑOS,KIT,0060,SMALTS,,9900379600003,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4534,0000004534,SMALT SINGLETON DUFFTOWN 12 AÑOS,KIT,0060,SMALTS,,9900453400000,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4535,0000004535,SMALT SINGLETON DUFFTOWN 12 AÑOS COPA,KIT,0060,SMALTS,,9900453500007,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3823,0000003823,SMALT THE BALVENIE 12 AÑOS,KIT,0060,SMALTS,,9900382300006,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3824,0000003824,SMALT THE BALVENIE 12 AÑOS COPA,KIT,0060,SMALTS,,9900382400003,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3664,0000003664,MEZ AMARAS ESPADIN JOVEN COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900366400005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3874,0000003874,MEZ SAN COSME COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900387400008,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,6857,0000006857,TEQ CENTENARIO PLATA COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900685700008,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,8130,0000008130,TEQ DON RAMON AÑEJO CRISTALINO PLATINIUM,KIT,0062,TEQUILAS Y MEZCALES,,9900813000000,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,8129,0000008129,TEQ DON RAMON AÑEJO CRISTALINO PLATINUM COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900812900004,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,8126,0000008126,TEQ DON RAMON PLATA PLATINIUM,KIT,0062,TEQUILAS Y MEZCALES,,9900812600003,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,8128,0000008128,TEQ DON RAMON REPOSADO CRISTALINO PLATINUM,KIT,0062,TEQUILAS Y MEZCALES,,9900812800007,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,8127,0000008127,TEQ DON RAMON REPOSADO CRISTALINO PLATINUM COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900812700000,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,7525,0000007525,TEQ J CUERVO TRADICIONAL REPOSADO,KIT,0062,TEQUILAS Y MEZCALES,,9900752500005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3921,0000003921,TEQ MAESTRO DOBEL AÑEJO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900392100009,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3914,0000003914,TEQ MAESTRO DOBEL PAVITO,KIT,0062,TEQUILAS Y MEZCALES,,9900391400001,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3916,0000003916,TEQ MAESTRO DOBEL PAVITO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900391600005,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,6855,0000006855,TEQ SIETE LEGUAS BLANCO COPA,KIT,0062,TEQUILAS Y MEZCALES,,9900685500004,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3830,0000003830,GIN BEEFEATER PINK COPA,KIT,0063,VODKAS Y GINEBRAS,,9900383000004,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3829,0000003829,GIN BOODLES LONDON COPA,KIT,0063,VODKAS Y GINEBRAS,,9900382900008,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,3834,0000003834,GIN MARE,KIT,0063,VODKAS Y GINEBRAS,,9900383400002,PZ,PZ
QRO_ORIGEN,0000001212 - POS QR-ORIGEN,4816,0000004816,GIN MARE COPA,KIT,0063,VODKAS Y GINEBRAS,,9900481600007,PZ,PZ
