file,line,module,classification,optional
backend/core/scheduler/jobs/sync_comercial_endpoints_job.py,25,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/sync_comercial_endpoints_job.py,27,config,UNRESOLVED,False
backend/core/scheduler/jobs/sync_comercial_endpoints_job.py,28,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/__init__.py,4,base_job,UNRESOLVED,False
backend/core/scheduler/jobs/__init__.py,5,sla_job,UNRESOLVED,False
backend/core/scheduler/jobs/__init__.py,6,notifications_job,UNRESOLVED,False
backend/core/scheduler/jobs/__init__.py,7,pedidos_detector_job,UNRESOLVED,False
backend/core/scheduler/jobs/__init__.py,8,inventarios_detector_job,UNRESOLVED,False
backend/core/scheduler/jobs/auditorias_job.py,11,logging,STDLIB,False
backend/core/scheduler/jobs/auditorias_job.py,12,datetime,STDLIB,False
backend/core/scheduler/jobs/auditorias_job.py,13,typing,STDLIB,False
backend/core/scheduler/jobs/auditorias_job.py,15,job_logger,UNRESOLVED,False
backend/core/scheduler/jobs/auditorias_job.py,49,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/auditorias_job.py,52,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,8,__future__,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,10,datetime,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,11,decimal,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,12,typing,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,13,logging,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,14,os,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,16,pytds,UNRESOLVED,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,18,base_job,UNRESOLVED,False
backend/core/scheduler/jobs/inteligencia_comercial_status_job.py,19,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,1,datetime,STDLIB,False
backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,2,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,3,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,4,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/vtiger_sync_job.py,11,os,STDLIB,False
backend/core/scheduler/jobs/vtiger_sync_job.py,12,logging,STDLIB,False
backend/core/scheduler/jobs/vtiger_sync_job.py,13,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/vtiger_sync_job.py,14,datetime,STDLIB,False
backend/core/scheduler/jobs/vtiger_sync_job.py,15,typing,STDLIB,False
backend/core/scheduler/jobs/vtiger_sync_job.py,16,json,STDLIB,False
backend/core/scheduler/jobs/vtiger_sync_job.py,17,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/vtiger_sync_job.py,18,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/vtiger_sync_job.py,331,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/renovaciones_scheduler_job.py,1,datetime,STDLIB,False
backend/core/scheduler/jobs/renovaciones_scheduler_job.py,2,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/renovaciones_scheduler_job.py,3,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/notifications_job.py,14,typing,STDLIB,False
backend/core/scheduler/jobs/notifications_job.py,15,datetime,STDLIB,False
backend/core/scheduler/jobs/notifications_job.py,16,logging,STDLIB,False
backend/core/scheduler/jobs/notifications_job.py,17,pytz,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/notifications_job.py,19,base_job,UNRESOLVED,False
backend/core/scheduler/jobs/notifications_job.py,20,config,UNRESOLVED,False
backend/core/scheduler/jobs/notifications_job.py,69,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/notifications_job.py,136,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/notifications_job.py,162,config,UNRESOLVED,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,35,os,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,36,uuid,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,37,logging,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,38,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,39,typing,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,66,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,111,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,116,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_v2_job.py,362,asyncio,STDLIB,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,23,logging,STDLIB,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,24,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,25,typing,STDLIB,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,43,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,48,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_short_comercial_job.py,194,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sla_job.py,14,typing,STDLIB,False
backend/core/scheduler/jobs/sla_job.py,15,datetime,STDLIB,False
backend/core/scheduler/jobs/sla_job.py,16,logging,STDLIB,False
backend/core/scheduler/jobs/sla_job.py,18,base_job,UNRESOLVED,False
backend/core/scheduler/jobs/sla_job.py,19,config,UNRESOLVED,False
backend/core/scheduler/jobs/sla_job.py,42,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sla_job.py,86,config,UNRESOLVED,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,10,logging,STDLIB,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,11,typing,STDLIB,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,12,datetime,STDLIB,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,27,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,28,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cava_socios_monthly_job.py,29,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,39,logging,STDLIB,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,40,os,STDLIB,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,41,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,42,typing,STDLIB,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,61,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_propinas_tpv_job.py,62,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,27,os,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,28,uuid,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,29,logging,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,30,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/sync_compras_job.py,31,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,32,typing,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,33,zoneinfo,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,35,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,36,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,58,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,59,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,79,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_compras_job.py,191,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_compras_job.py,537,asyncio,STDLIB,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,25,logging,STDLIB,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,26,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,27,typing,STDLIB,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,45,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,53,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_nightly_comercial_job.py,243,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/netpay_sync_job.py,8,__future__,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,10,asyncio,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,11,os,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,12,shlex,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,13,sys,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,14,datetime,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,15,pathlib,STDLIB,False
backend/core/scheduler/jobs/netpay_sync_job.py,16,typing,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,15,logging,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,16,json,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,17,typing,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,18,datetime,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,19,os,STDLIB,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,20,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,21,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,24,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,480,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inteligencia_comercial_sync_job.py,736,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,25,os,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,26,uuid,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,27,logging,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,28,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,29,datetime,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,30,typing,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,31,zoneinfo,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,33,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,49,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,50,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,67,datetime,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,146,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,203,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,204,signal,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,205,platform,STDLIB,False
backend/core/scheduler/jobs/detect_nuevos_compras_job.py,361,asyncio,STDLIB,False
backend/core/scheduler/jobs/crm_sync_job.py,14,logging,STDLIB,False
backend/core/scheduler/jobs/crm_sync_job.py,15,typing,STDLIB,False
backend/core/scheduler/jobs/crm_sync_job.py,16,datetime,STDLIB,False
backend/core/scheduler/jobs/crm_sync_job.py,17,os,STDLIB,False
backend/core/scheduler/jobs/crm_sync_job.py,18,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/crm_sync_job.py,19,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/crm_sync_job.py,20,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/crm_sync_job.py,91,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/crm_sync_job.py,92,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/crm_sync_job.py,174,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/base_job.py,7,abc,STDLIB,False
backend/core/scheduler/jobs/base_job.py,8,typing,STDLIB,False
backend/core/scheduler/jobs/base_job.py,9,logging,STDLIB,False
backend/core/scheduler/jobs/base_job.py,10,traceback,STDLIB,False
backend/core/scheduler/jobs/base_job.py,12,locks,UNRESOLVED,False
backend/core/scheduler/jobs/base_job.py,13,job_logger,UNRESOLVED,False
backend/core/scheduler/jobs/base_job.py,14,config,UNRESOLVED,False
backend/core/scheduler/jobs/inventarios_detector_job.py,44,logging,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,45,datetime,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,46,typing,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,47,uuid,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,48,dataclasses,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,50,job_logger,UNRESOLVED,False
backend/core/scheduler/jobs/inventarios_detector_job.py,51,sql_repository,UNRESOLVED,False
backend/core/scheduler/jobs/inventarios_detector_job.py,83,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inventarios_detector_job.py,148,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inventarios_detector_job.py,268,traceback,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,380,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inventarios_detector_job.py,636,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inventarios_detector_job.py,715,os,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,729,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/inventarios_detector_job.py,730,io,STDLIB,False
backend/core/scheduler/jobs/inventarios_detector_job.py,731,openpyxl,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/inventarios_detector_job.py,829,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_ingresos_job.py,27,logging,STDLIB,False
backend/core/scheduler/jobs/sync_ingresos_job.py,28,os,STDLIB,False
backend/core/scheduler/jobs/sync_ingresos_job.py,29,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_ingresos_job.py,30,typing,STDLIB,False
backend/core/scheduler/jobs/sync_ingresos_job.py,48,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_ingresos_job.py,49,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cxp_sync_job.py,13,asyncio,STDLIB,False
backend/core/scheduler/jobs/cxp_sync_job.py,14,hashlib,STDLIB,False
backend/core/scheduler/jobs/cxp_sync_job.py,15,logging,STDLIB,False
backend/core/scheduler/jobs/cxp_sync_job.py,16,time,STDLIB,False
backend/core/scheduler/jobs/cxp_sync_job.py,17,datetime,STDLIB,False
backend/core/scheduler/jobs/cxp_sync_job.py,19,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cxp_sync_job.py,20,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cxp_sync_job.py,21,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cxp_sync_job.py,188,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/cxp_sync_job.py,197,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,35,os,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,36,uuid,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,37,logging,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,38,requests,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,39,pytz,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,40,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,41,decimal,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,42,typing,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,45,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,56,core,LOCAL_PROJECT,True
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,121,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,129,zoneinfo,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,157,datetime,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,158,zoneinfo,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,308,zoneinfo,STDLIB,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,388,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,557,core,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,739,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,744,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,752,modules,LOCAL_PROJECT,False
backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,1381,asyncio,STDLIB,False
backend/core/scheduler/locks/__init__.py,3,distributed_lock,UNRESOLVED,False
backend/core/scheduler/locks/__init__.py,10,sql_lock_repository,UNRESOLVED,False
backend/core/scheduler/locks/sql_lock_repository.py,13,__future__,STDLIB,False
backend/core/scheduler/locks/sql_lock_repository.py,15,typing,STDLIB,False
backend/core/scheduler/locks/sql_lock_repository.py,37,core,LOCAL_PROJECT,False
backend/core/scheduler/locks/distributed_lock.py,7,__future__,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,9,asyncio,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,10,logging,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,11,os,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,12,socket,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,13,uuid,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,14,typing,STDLIB,False
backend/core/scheduler/locks/distributed_lock.py,16,sql_lock_repository,UNRESOLVED,False
backend/core/sql_first/__init__.py,1,core,LOCAL_PROJECT,False
backend/core/sql_first/__init__.py,2,core,LOCAL_PROJECT,False
backend/core/sql_first/__init__.py,3,db,LOCAL_PROJECT,False
backend/core/sql_first/__init__.py,4,no_mongo,UNRESOLVED,False
backend/core/sql_first/no_mongo.py,1,core,LOCAL_PROJECT,False
backend/core/sql_first/no_mongo.py,2,core,LOCAL_PROJECT,False
backend/core/sql_first/db.py,1,contextlib,STDLIB,False
backend/core/sql_first/db.py,2,core,LOCAL_PROJECT,False
backend/core/sql_first/db.py,35,core,LOCAL_PROJECT,False
backend/core/sql_first/db.py,38,core,LOCAL_PROJECT,False
backend/core/sql_first/connection_factory.py,1,core,LOCAL_PROJECT,False
backend/core/sql_first/connection_factory.py,14,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/sql_first/connection_factory.py,45,pyodbc,EXTERNAL_DECLARED_NOT_INSTALLED,True
backend/core/sql_first/connection_factory.py,153,pymssql,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/sql_first/connection_factory.py,167,pyodbc,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/corporate_filters/service.py,25,core,LOCAL_PROJECT,False
backend/core/corporate_filters/service.py,26,typing,STDLIB,False
backend/core/corporate_filters/__init__.py,1,service,UNRESOLVED,False
backend/core/corporate_filters/request_resolver.py,26,dataclasses,STDLIB,False
backend/core/corporate_filters/request_resolver.py,27,typing,STDLIB,False
backend/core/corporate_filters/request_resolver.py,28,logging,STDLIB,False
backend/core/corporate_filters/request_resolver.py,30,core,LOCAL_PROJECT,False
backend/core/corporate_filters/request_resolver.py,31,core,LOCAL_PROJECT,False
backend/core/corporate_filters/request_resolver.py,34,core,LOCAL_PROJECT,False
backend/core/corporate_filters/request_resolver.py,37,core,LOCAL_PROJECT,False
backend/core/corporate_filters/request_resolver.py,115,core,LOCAL_PROJECT,False
backend/core/confidencialidad/__init__.py,10,core,LOCAL_PROJECT,False
backend/core/confidencialidad/anonymizer.py,16,__future__,STDLIB,False
backend/core/confidencialidad/anonymizer.py,18,hashlib,STDLIB,False
backend/core/confidencialidad/anonymizer.py,19,logging,STDLIB,False
backend/core/confidencialidad/anonymizer.py,20,dataclasses,STDLIB,False
backend/core/confidencialidad/anonymizer.py,21,enum,STDLIB,False
backend/core/confidencialidad/anonymizer.py,22,typing,STDLIB,False
backend/core/confidencialidad/anonymizer.py,24,core,LOCAL_PROJECT,False
backend/core/communications/__init__.py,1,core,LOCAL_PROJECT,False
backend/core/communications/__init__.py,2,core,LOCAL_PROJECT,False
backend/core/communications/__init__.py,18,notifications,UNRESOLVED,False
backend/core/communications/__init__.py,31,notifications,UNRESOLVED,False
backend/core/communications/__init__.py,32,providers,UNRESOLVED,False
backend/core/communications/__init__.py,33,providers,UNRESOLVED,False
backend/core/communications/__init__.py,34,providers,UNRESOLVED,False
backend/core/communications/__init__.py,35,dispatcher,UNRESOLVED,False
backend/core/communications/__init__.py,36,audit,UNRESOLVED,False
backend/core/communications/routes.py,1,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,2,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,25,typing,STDLIB,False
backend/core/communications/routes.py,26,datetime,STDLIB,False
backend/core/communications/routes.py,27,fastapi,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/communications/routes.py,28,pydantic,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/communications/routes.py,30,logging,STDLIB,False
backend/core/communications/routes.py,33,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,150,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,164,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,180,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,181,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,218,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,244,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,258,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,274,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,275,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,308,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,341,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,368,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,384,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,405,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,406,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,456,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,479,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,499,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,516,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,546,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,579,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,580,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,677,core,LOCAL_PROJECT,False
backend/core/communications/routes.py,720,core,LOCAL_PROJECT,False
backend/core/communications/dispatcher/__init__.py,1,core,LOCAL_PROJECT,False
backend/core/communications/dispatcher/__init__.py,2,core,LOCAL_PROJECT,False
backend/core/communications/dispatcher/__init__.py,6,dispatcher,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,1,core,LOCAL_PROJECT,False
backend/core/communications/dispatcher/dispatcher.py,2,core,LOCAL_PROJECT,False
backend/core/communications/dispatcher/dispatcher.py,15,typing,STDLIB,False
backend/core/communications/dispatcher/dispatcher.py,16,datetime,STDLIB,False
backend/core/communications/dispatcher/dispatcher.py,17,logging,STDLIB,False
backend/core/communications/dispatcher/dispatcher.py,18,uuid,STDLIB,False
backend/core/communications/dispatcher/dispatcher.py,20,notifications,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,27,notifications,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,28,notifications,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,29,templates,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,30,providers,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,31,providers,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,32,providers,UNRESOLVED,False
backend/core/communications/dispatcher/dispatcher.py,65,core,LOCAL_PROJECT,True
backend/core/communications/notifications/service.py,1,core,LOCAL_PROJECT,False
backend/core/communications/notifications/service.py,2,core,LOCAL_PROJECT,False
backend/core/communications/notifications/service.py,19,typing,STDLIB,False
backend/core/communications/notifications/service.py,20,logging,STDLIB,False
backend/core/communications/notifications/service.py,22,schemas,UNRESOLVED,False
backend/core/communications/notifications/service.py,28,repository,UNRESOLVED,False
backend/core/communications/notifications/service.py,29,dedup,UNRESOLVED,False
backend/core/communications/notifications/service.py,30,templates,UNRESOLVED,False
backend/core/communications/notifications/service.py,31,dispatcher,UNRESOLVED,False
backend/core/communications/notifications/service.py,63,core,LOCAL_PROJECT,True
backend/core/communications/notifications/service.py,243,modules,LOCAL_PROJECT,False
backend/core/communications/notifications/service.py,253,modules,LOCAL_PROJECT,False
backend/core/communications/notifications/__init__.py,1,core,LOCAL_PROJECT,False
backend/core/communications/notifications/__init__.py,2,core,LOCAL_PROJECT,False
backend/core/communications/notifications/__init__.py,6,schemas,UNRESOLVED,False
backend/core/communications/notifications/__init__.py,18,service,UNRESOLVED,False
backend/core/communications/notifications/__init__.py,19,repository,UNRESOLVED,False
backend/core/communications/notifications/__init__.py,20,dedup,UNRESOLVED,False
backend/core/communications/notifications/dedup.py,1,core,LOCAL_PROJECT,False
backend/core/communications/notifications/dedup.py,2,core,LOCAL_PROJECT,False
backend/core/communications/notifications/dedup.py,14,typing,STDLIB,False
backend/core/communications/notifications/dedup.py,15,datetime,STDLIB,False
backend/core/communications/notifications/dedup.py,16,logging,STDLIB,False
backend/core/communications/notifications/dedup.py,17,hashlib,STDLIB,False
backend/core/communications/notifications/dedup.py,115,modules,LOCAL_PROJECT,False
backend/core/communications/notifications/dedup.py,197,modules,LOCAL_PROJECT,False
backend/core/communications/notifications/repository.py,9,typing,STDLIB,False
backend/core/communications/notifications/repository.py,10,datetime,STDLIB,False
backend/core/communications/notifications/repository.py,11,json,STDLIB,False
backend/core/communications/notifications/repository.py,12,uuid,STDLIB,False
backend/core/communications/notifications/repository.py,20,modules,LOCAL_PROJECT,False
backend/core/communications/notifications/schemas.py,1,core,LOCAL_PROJECT,False
backend/core/communications/notifications/schemas.py,2,core,LOCAL_PROJECT,False
backend/core/communications/notifications/schemas.py,16,typing,STDLIB,False
backend/core/communications/notifications/schemas.py,17,datetime,STDLIB,False
backend/core/communications/notifications/schemas.py,18,enum,STDLIB,False
backend/core/communications/notifications/schemas.py,19,pydantic,EXTERNAL_DECLARED_NOT_INSTALLED,False
backend/core/communications/notifications/schemas.py,20,uuid,STDLIB,False
backend/core/communications/templates/template_service.py,1,core,LOCAL_PROJECT,False
backend/core/communications/templates/template_service.py,2,core,LOCAL_PROJECT,False
