application,file,module,classification
frontend,frontend/src/components/admin/RolesList.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/admin/RolesList.jsx,lucide-react,DECLARED
frontend,frontend/src/components/admin/RolesList.jsx,react,DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,../../lib/api,LOCAL
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,lucide-react,DECLARED
frontend,frontend/src/components/admin/ResyncPanel.jsx,react,DECLARED
frontend,frontend/src/components/admin/BitacoraRBAC.jsx,./bitacora,LOCAL
frontend,frontend/src/components/admin/BitacoraRBAC.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/BitacoraRBAC.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/BitacoraRBAC.jsx,lucide-react,DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/admin/bitacora/BitacoraComponents.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,../ui/button,LOCAL
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,../ui/card,LOCAL
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,../ui/input,LOCAL
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,../ui/label,LOCAL
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasControlIngresos.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,../ui/button,LOCAL
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,../ui/card,LOCAL
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,../ui/input,LOCAL
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,../ui/label,LOCAL
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasPresupuestos.jsx,../ui/button,LOCAL
frontend,frontend/src/components/finanzas/FinanzasPresupuestos.jsx,../ui/card,LOCAL
frontend,frontend/src/components/finanzas/FinanzasPresupuestos.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasPresupuestos.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasDashboard.jsx,../ui/button,LOCAL
frontend,frontend/src/components/finanzas/FinanzasDashboard.jsx,../ui/card,LOCAL
frontend,frontend/src/components/finanzas/FinanzasDashboard.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasDashboard.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/FinanzasDashboard.jsx,recharts,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,../../ui/dialog,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,../../ui/label,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,../../ui/textarea,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/ModalDesactivarCuenta.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,../../ui/badge,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,../../ui/card,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,./hooks/useSaldosBancarios,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,./saldos/FormularioCapturaSaldo,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,./saldos/FormularioCorreccionSaldo,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,./saldos/HistorialSaldos,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,./saldos/ModalCancelarSaldo,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/DetalleCuentaBancaria.jsx,sonner,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,../../../services/unidadesNegocioService,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,../../ui/badge,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,../../ui/card,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./DetalleCuentaBancaria,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./FormularioCuentaBancaria,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./ModalDesactivarCuenta,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./TablaCuentasBancarias,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./hooks/useBancos,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./hooks/useCuentasBancarias,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./hooks/useSaldosBancarios,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,./saldos/TarjetaSaldoTotal,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/CuentasBancariasPage.jsx,sonner,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/checkbox,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/dialog,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/input,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/label,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,../../ui/select,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/FormularioCuentaBancaria.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,../../ui/badge,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,../../ui/skeleton,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,../../ui/table,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/TablaCuentasBancarias.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,../../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,../../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,../../../ui/dialog,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,../../../ui/label,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,../../../ui/textarea,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/ModalCancelarSaldo.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/calendar,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/dialog,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/input,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/label,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,../../../ui/popover,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,date-fns,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,date-fns,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCapturaSaldo.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/alert,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/dialog,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/input,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/label,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,../../../ui/textarea,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/FormularioCorreccionSaldo.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,../../../ui/badge,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,../../../ui/button,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,../../../ui/skeleton,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,../../../ui/table,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/HistorialSaldos.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/TarjetaSaldoTotal.jsx,../../../ui/card,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/TarjetaSaldoTotal.jsx,../../../ui/skeleton,LOCAL
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/TarjetaSaldoTotal.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/cuentas-bancarias/saldos/TarjetaSaldoTotal.jsx,react,DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasKPICards.jsx,./utils,LOCAL
frontend,frontend/src/components/finanzas/propinas/PropinasKPICards.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasTable.jsx,./utils,LOCAL
frontend,frontend/src/components/finanzas/propinas/PropinasTable.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasTable.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigList.jsx,./utils,LOCAL
frontend,frontend/src/components/finanzas/propinas/PropinasConfigList.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigList.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigList.jsx,lucide-react,DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigForm.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/finanzas/propinas/PropinasConfigForm.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/hover-card.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/hover-card.jsx,@radix-ui/react-hover-card,DECLARED
frontend,frontend/src/components/ui/hover-card.jsx,react,DECLARED
frontend,frontend/src/components/ui/sonner.jsx,next-themes,DECLARED
frontend,frontend/src/components/ui/sonner.jsx,sonner,DECLARED
frontend,frontend/src/components/ui/tooltip.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/tooltip.jsx,@radix-ui/react-tooltip,DECLARED
frontend,frontend/src/components/ui/tooltip.jsx,react,DECLARED
frontend,frontend/src/components/ui/scroll-area.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/scroll-area.jsx,@radix-ui/react-scroll-area,DECLARED
frontend,frontend/src/components/ui/scroll-area.jsx,react,DECLARED
frontend,frontend/src/components/ui/textarea.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/textarea.jsx,react,DECLARED
frontend,frontend/src/components/ui/badge.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/badge.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/badge.jsx,react,DECLARED
frontend,frontend/src/components/ui/command.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/command.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/command.jsx,cmdk,DECLARED
frontend,frontend/src/components/ui/command.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/command.jsx,react,DECLARED
frontend,frontend/src/components/ui/alert.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/alert.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/alert.jsx,react,DECLARED
frontend,frontend/src/components/ui/carousel.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/carousel.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/carousel.jsx,embla-carousel-react,DECLARED
frontend,frontend/src/components/ui/carousel.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/carousel.jsx,react,DECLARED
frontend,frontend/src/components/ui/label.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/label.jsx,@radix-ui/react-label,DECLARED
frontend,frontend/src/components/ui/label.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/label.jsx,react,DECLARED
frontend,frontend/src/components/ui/toast.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/toast.jsx,@radix-ui/react-toast,DECLARED
frontend,frontend/src/components/ui/toast.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/toast.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/toast.jsx,react,DECLARED
frontend,frontend/src/components/ui/switch.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/switch.jsx,@radix-ui/react-switch,DECLARED
frontend,frontend/src/components/ui/switch.jsx,react,DECLARED
frontend,frontend/src/components/ui/tabs.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/tabs.jsx,@radix-ui/react-tabs,DECLARED
frontend,frontend/src/components/ui/tabs.jsx,react,DECLARED
frontend,frontend/src/components/ui/separator.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/separator.jsx,@radix-ui/react-separator,DECLARED
frontend,frontend/src/components/ui/separator.jsx,react,DECLARED
frontend,frontend/src/components/ui/card.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/card.jsx,react,DECLARED
frontend,frontend/src/components/ui/toaster.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/toaster.jsx,@/hooks,NOT_DECLARED
frontend,frontend/src/components/ui/slider.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/slider.jsx,@radix-ui/react-slider,DECLARED
frontend,frontend/src/components/ui/slider.jsx,react,DECLARED
frontend,frontend/src/components/ui/toggle.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/toggle.jsx,@radix-ui/react-toggle,DECLARED
frontend,frontend/src/components/ui/toggle.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/toggle.jsx,react,DECLARED
frontend,frontend/src/components/ui/dialog.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/dialog.jsx,@radix-ui/react-dialog,DECLARED
frontend,frontend/src/components/ui/dialog.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/dialog.jsx,react,DECLARED
frontend,frontend/src/components/ui/alert-dialog.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/alert-dialog.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/alert-dialog.jsx,@radix-ui/react-alert-dialog,DECLARED
frontend,frontend/src/components/ui/alert-dialog.jsx,react,DECLARED
frontend,frontend/src/components/ui/form.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/form.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/form.jsx,@radix-ui/react-slot,DECLARED
frontend,frontend/src/components/ui/form.jsx,react,DECLARED
frontend,frontend/src/components/ui/form.jsx,react-hook-form,DECLARED
frontend,frontend/src/components/ui/resizable.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/resizable.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/resizable.jsx,react-resizable-panels,DECLARED
frontend,frontend/src/components/ui/button.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/button.jsx,@radix-ui/react-slot,DECLARED
frontend,frontend/src/components/ui/button.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/button.jsx,react,DECLARED
frontend,frontend/src/components/ui/aspect-ratio.jsx,@radix-ui/react-aspect-ratio,DECLARED
frontend,frontend/src/components/ui/navigation-menu.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/navigation-menu.jsx,@radix-ui/react-navigation-menu,DECLARED
frontend,frontend/src/components/ui/navigation-menu.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/navigation-menu.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/navigation-menu.jsx,react,DECLARED
frontend,frontend/src/components/ui/toggle-group.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/toggle-group.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/toggle-group.jsx,@radix-ui/react-toggle-group,DECLARED
frontend,frontend/src/components/ui/toggle-group.jsx,react,DECLARED
frontend,frontend/src/components/ui/accordion.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/accordion.jsx,@radix-ui/react-accordion,DECLARED
frontend,frontend/src/components/ui/accordion.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/accordion.jsx,react,DECLARED
frontend,frontend/src/components/ui/checkbox.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/checkbox.jsx,@radix-ui/react-checkbox,DECLARED
frontend,frontend/src/components/ui/checkbox.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/checkbox.jsx,react,DECLARED
frontend,frontend/src/components/ui/breadcrumb.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/breadcrumb.jsx,@radix-ui/react-slot,DECLARED
frontend,frontend/src/components/ui/breadcrumb.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/breadcrumb.jsx,react,DECLARED
frontend,frontend/src/components/ui/collapsible.jsx,@radix-ui/react-collapsible,DECLARED
frontend,frontend/src/components/ui/avatar.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/avatar.jsx,@radix-ui/react-avatar,DECLARED
frontend,frontend/src/components/ui/avatar.jsx,react,DECLARED
frontend,frontend/src/components/ui/radio-group.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/radio-group.jsx,@radix-ui/react-radio-group,DECLARED
frontend,frontend/src/components/ui/radio-group.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/radio-group.jsx,react,DECLARED
frontend,frontend/src/components/ui/skeleton.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/menubar.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/menubar.jsx,@radix-ui/react-menubar,DECLARED
frontend,frontend/src/components/ui/menubar.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/menubar.jsx,react,DECLARED
frontend,frontend/src/components/ui/sheet.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/sheet.jsx,@radix-ui/react-dialog,DECLARED
frontend,frontend/src/components/ui/sheet.jsx,class-variance-authority,DECLARED
frontend,frontend/src/components/ui/sheet.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/sheet.jsx,react,DECLARED
frontend,frontend/src/components/ui/calendar.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/calendar.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/calendar.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/calendar.jsx,react,DECLARED
frontend,frontend/src/components/ui/calendar.jsx,react-day-picker,DECLARED
frontend,frontend/src/components/ui/pagination.jsx,@/components,NOT_DECLARED
frontend,frontend/src/components/ui/pagination.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/pagination.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/pagination.jsx,react,DECLARED
frontend,frontend/src/components/ui/progress.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/progress.jsx,@radix-ui/react-progress,DECLARED
frontend,frontend/src/components/ui/progress.jsx,react,DECLARED
frontend,frontend/src/components/ui/context-menu.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/context-menu.jsx,@radix-ui/react-context-menu,DECLARED
frontend,frontend/src/components/ui/context-menu.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/context-menu.jsx,react,DECLARED
frontend,frontend/src/components/ui/table.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/table.jsx,react,DECLARED
frontend,frontend/src/components/ui/input.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/input.jsx,react,DECLARED
frontend,frontend/src/components/ui/drawer.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/drawer.jsx,react,DECLARED
frontend,frontend/src/components/ui/drawer.jsx,vaul,DECLARED
frontend,frontend/src/components/ui/select.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/select.jsx,@radix-ui/react-select,DECLARED
frontend,frontend/src/components/ui/select.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/select.jsx,react,DECLARED
frontend,frontend/src/components/ui/input-otp.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/input-otp.jsx,input-otp,DECLARED
frontend,frontend/src/components/ui/input-otp.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/input-otp.jsx,react,DECLARED
frontend,frontend/src/components/ui/popover.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/popover.jsx,@radix-ui/react-popover,DECLARED
frontend,frontend/src/components/ui/popover.jsx,react,DECLARED
frontend,frontend/src/components/ui/dropdown-menu.jsx,@/lib,NOT_DECLARED
frontend,frontend/src/components/ui/dropdown-menu.jsx,@radix-ui/react-dropdown-menu,DECLARED
frontend,frontend/src/components/ui/dropdown-menu.jsx,lucide-react,DECLARED
frontend,frontend/src/components/ui/dropdown-menu.jsx,react,DECLARED
frontend,frontend/src/components/catalogo-consultas/ConsultasComponents.jsx,../ui/badge,LOCAL
frontend,frontend/src/components/catalogo-consultas/ConsultasComponents.jsx,../ui/button,LOCAL
frontend,frontend/src/components/catalogo-consultas/ConsultasComponents.jsx,../ui/card,LOCAL
frontend,frontend/src/components/catalogo-consultas/ConsultasComponents.jsx,lucide-react,DECLARED
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,../../services/logger,LOCAL
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,../ui/badge,LOCAL
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,../ui/button,LOCAL
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,../ui/card,LOCAL
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,lucide-react,DECLARED
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,react,DECLARED
frontend,frontend/src/components/centro-control/DestinatariosManager.jsx,sonner,DECLARED
